doctor,group,config,soft_labels,include_paths,include_auto,syn_cap,include_hier,n_hier_pairs,test_accuracy,test_auc
doctor9,llm_legacy,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.595,0.653125
doctor9,llm_legacy,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.625,0.6771749999999999
doctor9,llm_legacy,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.65,0.6426499999999999
doctor9,llm_legacy,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.595,0.638825
doctor9,llm_legacy,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.88,0.966
doctor9,llm_legacy,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.82,0.936
doctor9,llm_legacy,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.81,0.8982
doctor9,llm_legacy,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.79,0.873
doctor9,llm_legacy,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.745,0.8172249999999999
doctor9,llm_legacy,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.76,0.8245499999999999
doctor9,llm_legacy,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.63,0.6566
doctor9,llm_legacy,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.635,0.676725
doctor9,llm_legacy,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.635,0.6605249999999999
doctor9,llm_legacy,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.62,0.6496
doctor9,llm_legacy,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.635,0.6483749999999999
doctor9,llm_legacy,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.63,0.6680999999999999
doctor9,llm_legacy,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.905,0.979325
doctor9,llm_legacy,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.855,0.941325
doctor9,llm_legacy,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.8,0.87695
doctor9,llm_legacy,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.79,0.8832000000000001
doctor9,llm_legacy,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.71,0.8024
doctor9,llm_legacy,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.74,0.81555
gpt_5,llm_new,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.74,0.8007500000000001
gpt_5,llm_new,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.735,0.815525
gpt_5,llm_new,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.74,0.80265
gpt_5,llm_new,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.74,0.81245
gpt_5,llm_new,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.755,0.8256749999999999
gpt_5,llm_new,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.735,0.8019750000000001
gpt_5,llm_new,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.875,0.931725
gpt_5,llm_new,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.835,0.906125
gpt_5,llm_new,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.835,0.918225
gpt_5,llm_new,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.79,0.8959999999999999
gpt_5,llm_new,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.775,0.8810749999999999
gpt_5,llm_new,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.8,0.8945500000000001
gpt_5,llm_new,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.715,0.794975
gpt_5,llm_new,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.735,0.800125
gpt_5,llm_new,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.735,0.8208750000000001
gpt_5,llm_new,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.71,0.7732500000000001
gpt_5,llm_new,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.715,0.800225
gpt_5,llm_new,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.76,0.8294999999999999
gpt_5,llm_new,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.85,0.91785
gpt_5,llm_new,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.815,0.902525
gpt_5,llm_new,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.825,0.911325
gpt_5,llm_new,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.78,0.88995
gpt_5,llm_new,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.815,0.903925
gpt_5,llm_new,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.815,0.920425
gpt_5,llm_new,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.725,0.766075
gpt_5,llm_new,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.735,0.815225
gpt_5,llm_new,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.715,0.775975
gpt_5,llm_new,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.695,0.762875
gpt_5,llm_new,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.685,0.744925
gpt_5,llm_new,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.705,0.7587250000000001
gpt_5,llm_new,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.865,0.932125
gpt_5,llm_new,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.83,0.91315
gpt_5,llm_new,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.86,0.9352
gpt_5,llm_new,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.815,0.903425
gpt_5,llm_new,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.77,0.87645
gpt_5,llm_new,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.785,0.860625
gpt_5,llm_new,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.695,0.762675
gpt_5,llm_new,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.665,0.7558749999999999
gpt_5,llm_new,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.71,0.7762
gpt_5,llm_new,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.685,0.749975
gpt_5,llm_new,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.68,0.73225
gpt_5,llm_new,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.705,0.751725
gpt_5,llm_new,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.86,0.9269
gpt_5,llm_new,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.845,0.906975
gpt_5,llm_new,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.85,0.91725
gpt_5,llm_new,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.805,0.910425
gpt_5,llm_new,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.785,0.887975
gpt_5,llm_new,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.815,0.909875
gpt_5_4,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.745,0.798675
gpt_5_4,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.76,0.8197500000000001
gpt_5_4,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.715,0.7836749999999999
gpt_5_4,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.73,0.8008
gpt_5_4,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.715,0.770675
gpt_5_4,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.73,0.7977000000000001
gpt_5_4,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.925,0.976225
gpt_5_4,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.9,0.9551
gpt_5_4,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.86,0.94645
gpt_5_4,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.815,0.928675
gpt_5_4,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.77,0.8644
gpt_5_4,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.785,0.8809250000000001
gpt_5_4,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.715,0.7540250000000001
gpt_5_4,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.78,0.832
gpt_5_4,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.74,0.7991999999999999
gpt_5_4,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.725,0.7914249999999999
gpt_5_4,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.725,0.789925
gpt_5_4,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.74,0.80775
gpt_5_4,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.89,0.9693
gpt_5_4,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.89,0.9405
gpt_5_4,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.85,0.948
gpt_5_4,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.82,0.90645
gpt_5_4,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.79,0.8665499999999999
gpt_5_4,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.8,0.88225
gpt_5_4,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.695,0.733025
gpt_5_4,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.665,0.728125
gpt_5_4,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.68,0.73125
gpt_5_4,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.705,0.752675
gpt_5_4,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.655,0.7071749999999999
gpt_5_4,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.69,0.7478499999999999
gpt_5_4,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.92,0.9787
gpt_5_4,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.875,0.959725
gpt_5_4,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.845,0.897875
gpt_5_4,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.84,0.92695
gpt_5_4,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.78,0.86875
gpt_5_4,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.795,0.8728250000000001
gpt_5_4,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.685,0.741475
gpt_5_4,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.69,0.7489999999999999
gpt_5_4,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.645,0.7197749999999999
gpt_5_4,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.715,0.7569250000000001
gpt_5_4,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.675,0.705975
gpt_5_4,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.69,0.7426999999999999
gpt_5_4,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.91,0.9742
gpt_5_4,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.875,0.945975
gpt_5_4,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.855,0.927375
gpt_5_4,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.84,0.92775
gpt_5_4,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.83,0.9147
gpt_5_4,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.81,0.86755
gpt_5_5,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.745,0.830525
gpt_5_5,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.75,0.8215
gpt_5_5,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.74,0.8182999999999999
gpt_5_5,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.775,0.839775
gpt_5_5,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.73,0.8175000000000001
gpt_5_5,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.735,0.8095749999999999
gpt_5_5,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.87,0.9419
gpt_5_5,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.83,0.92735
gpt_5_5,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.825,0.933575
gpt_5_5,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.845,0.923325
gpt_5_5,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.84,0.93215
gpt_5_5,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.86,0.93125
gpt_5_5,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.745,0.816475
gpt_5_5,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.755,0.822125
gpt_5_5,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.75,0.82835
gpt_5_5,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.75,0.83765
gpt_5_5,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.74,0.81865
gpt_5_5,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.74,0.8231999999999999
gpt_5_5,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.865,0.947875
gpt_5_5,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.835,0.925525
gpt_5_5,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.825,0.924725
gpt_5_5,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.845,0.933175
gpt_5_5,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.84,0.93455
gpt_5_5,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.88,0.9435
gpt_5_5,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.69,0.76455
gpt_5_5,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.695,0.7535750000000001
gpt_5_5,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.68,0.76245
gpt_5_5,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.715,0.787825
gpt_5_5,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.68,0.7365999999999999
gpt_5_5,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.69,0.75675
gpt_5_5,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.835,0.942875
gpt_5_5,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.85,0.93855
gpt_5_5,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.845,0.934625
gpt_5_5,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.86,0.92085
gpt_5_5,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.785,0.881625
gpt_5_5,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.805,0.8858250000000001
gpt_5_5,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.715,0.785925
gpt_5_5,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.67,0.7605000000000001
gpt_5_5,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.675,0.745525
gpt_5_5,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.705,0.7707750000000001
gpt_5_5,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.705,0.7372249999999999
gpt_5_5,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.72,0.7824000000000001
gpt_5_5,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.905,0.957675
gpt_5_5,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.86,0.94595
gpt_5_5,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.84,0.9387
gpt_5_5,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.84,0.9281
gpt_5_5,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.83,0.9161
gpt_5_5,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.9,0.95195
claude_opus_4_5,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.745,0.834275
claude_opus_4_5,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.775,0.8355749999999998
claude_opus_4_5,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.74,0.8182500000000001
claude_opus_4_5,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.735,0.818325
claude_opus_4_5,unknown,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.74,0.82435
claude_opus_4_5,unknown,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.8,0.8551
claude_opus_4_5,unknown,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.815,0.898025
claude_opus_4_5,unknown,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.765,0.8603750000000001
claude_opus_4_5,unknown,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.835,0.928775
claude_opus_4_5,unknown,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.795,0.8756749999999999
claude_opus_4_5,unknown,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.805,0.897625
claude_opus_4_5,unknown,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.8,0.9115
claude_opus_4_5,unknown,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.78,0.8428500000000001
claude_opus_4_5,unknown,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.765,0.832625
claude_opus_4_5,unknown,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.8,0.8697999999999999
claude_opus_4_5,unknown,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.775,0.855575
claude_opus_4_5,unknown,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.715,0.7781750000000001
claude_opus_4_5,unknown,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.755,0.8355750000000001
claude_opus_4_5,unknown,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.81,0.89705
claude_opus_4_5,unknown,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.815,0.879225
claude_opus_4_5,unknown,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.8,0.91955
claude_opus_4_5,unknown,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.775,0.8731749999999999
claude_opus_4_5,unknown,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.815,0.898975
claude_opus_4_5,unknown,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.81,0.9071
claude_opus_4_5,unknown,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.715,0.789825
claude_opus_4_5,unknown,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.715,0.788225
claude_opus_4_5,unknown,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.71,0.78785
claude_opus_4_5,unknown,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.715,0.7803249999999999
claude_opus_4_5,unknown,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.715,0.7814249999999999
claude_opus_4_5,unknown,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.675,0.7381249999999999
claude_opus_4_5,unknown,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.81,0.9004
claude_opus_4_5,unknown,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.8,0.8756
claude_opus_4_5,unknown,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.86,0.92905
claude_opus_4_5,unknown,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.775,0.8749750000000001
claude_opus_4_5,unknown,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.83,0.89505
claude_opus_4_5,unknown,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.785,0.882925
claude_opus_4_5,unknown,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.68,0.75795
claude_opus_4_5,unknown,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.71,0.78545
claude_opus_4_5,unknown,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.695,0.763125
claude_opus_4_5,unknown,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.645,0.7450749999999999
claude_opus_4_5,unknown,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.69,0.75205
claude_opus_4_5,unknown,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.685,0.771825
claude_opus_4_5,unknown,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.825,0.913025
claude_opus_4_5,unknown,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.8,0.8865
claude_opus_4_5,unknown,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.82,0.91755
claude_opus_4_5,unknown,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.775,0.880775
claude_opus_4_5,unknown,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.825,0.898475
claude_opus_4_5,unknown,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.815,0.8935250000000001
claude_opus_4_7,llm_new,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.755,0.836775
claude_opus_4_7,llm_new,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.755,0.827325
claude_opus_4_7,llm_new,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.705,0.783725
claude_opus_4_7,llm_new,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.755,0.8369249999999999
claude_opus_4_7,llm_new,hard_noPath_auto_syn10_noHier,False,False,True,10,False,0,0.755,0.801075
claude_opus_4_7,llm_new,hard_noPath_auto_syn10_hier,False,False,True,10,True,18,0.735,0.825375
claude_opus_4_7,llm_new,hard_noPath_noAuto_syn0_noHier,False,False,False,0,False,0,0.865,0.930925
claude_opus_4_7,llm_new,hard_noPath_noAuto_syn0_hier,False,False,False,0,True,18,0.85,0.91845
claude_opus_4_7,llm_new,hard_noPath_noAuto_syn5_noHier,False,False,False,5,False,0,0.87,0.9469
claude_opus_4_7,llm_new,hard_noPath_noAuto_syn5_hier,False,False,False,5,True,18,0.805,0.904275
claude_opus_4_7,llm_new,hard_noPath_noAuto_syn10_noHier,False,False,False,10,False,0,0.79,0.906
claude_opus_4_7,llm_new,hard_noPath_noAuto_syn10_hier,False,False,False,10,True,18,0.785,0.898425
claude_opus_4_7,llm_new,hard_path_auto_syn0_noHier,False,True,True,0,False,0,0.755,0.8509249999999998
claude_opus_4_7,llm_new,hard_path_auto_syn0_hier,False,True,True,0,True,18,0.775,0.8285750000000001
claude_opus_4_7,llm_new,hard_path_auto_syn5_noHier,False,True,True,5,False,0,0.73,0.82215
claude_opus_4_7,llm_new,hard_path_auto_syn5_hier,False,True,True,5,True,18,0.755,0.8439249999999999
claude_opus_4_7,llm_new,hard_path_auto_syn10_noHier,False,True,True,10,False,0,0.735,0.7939250000000001
claude_opus_4_7,llm_new,hard_path_auto_syn10_hier,False,True,True,10,True,18,0.765,0.838625
claude_opus_4_7,llm_new,hard_path_noAuto_syn0_noHier,False,True,False,0,False,0,0.875,0.938125
claude_opus_4_7,llm_new,hard_path_noAuto_syn0_hier,False,True,False,0,True,18,0.785,0.8971750000000001
claude_opus_4_7,llm_new,hard_path_noAuto_syn5_noHier,False,True,False,5,False,0,0.825,0.928525
claude_opus_4_7,llm_new,hard_path_noAuto_syn5_hier,False,True,False,5,True,18,0.79,0.8903500000000001
claude_opus_4_7,llm_new,hard_path_noAuto_syn10_noHier,False,True,False,10,False,0,0.815,0.908175
claude_opus_4_7,llm_new,hard_path_noAuto_syn10_hier,False,True,False,10,True,18,0.815,0.894325
claude_opus_4_7,llm_new,soft_noPath_auto_syn0_noHier,True,False,True,0,False,0,0.695,0.7583749999999999
claude_opus_4_7,llm_new,soft_noPath_auto_syn0_hier,True,False,True,0,True,18,0.715,0.784725
claude_opus_4_7,llm_new,soft_noPath_auto_syn5_noHier,True,False,True,5,False,0,0.69,0.7642500000000001
claude_opus_4_7,llm_new,soft_noPath_auto_syn5_hier,True,False,True,5,True,18,0.73,0.8007000000000001
claude_opus_4_7,llm_new,soft_noPath_auto_syn10_noHier,True,False,True,10,False,0,0.67,0.7260500000000001
claude_opus_4_7,llm_new,soft_noPath_auto_syn10_hier,True,False,True,10,True,18,0.695,0.7714249999999999
claude_opus_4_7,llm_new,soft_noPath_noAuto_syn0_noHier,True,False,False,0,False,0,0.875,0.946825
claude_opus_4_7,llm_new,soft_noPath_noAuto_syn0_hier,True,False,False,0,True,18,0.825,0.920025
claude_opus_4_7,llm_new,soft_noPath_noAuto_syn5_noHier,True,False,False,5,False,0,0.865,0.941425
claude_opus_4_7,llm_new,soft_noPath_noAuto_syn5_hier,True,False,False,5,True,18,0.795,0.887675
claude_opus_4_7,llm_new,soft_noPath_noAuto_syn10_noHier,True,False,False,10,False,0,0.75,0.8691500000000001
claude_opus_4_7,llm_new,soft_noPath_noAuto_syn10_hier,True,False,False,10,True,18,0.84,0.9154
claude_opus_4_7,llm_new,soft_path_auto_syn0_noHier,True,True,True,0,False,0,0.71,0.74865
claude_opus_4_7,llm_new,soft_path_auto_syn0_hier,True,True,True,0,True,18,0.685,0.759875
claude_opus_4_7,llm_new,soft_path_auto_syn5_noHier,True,True,True,5,False,0,0.655,0.740125
claude_opus_4_7,llm_new,soft_path_auto_syn5_hier,True,True,True,5,True,18,0.64,0.72775
claude_opus_4_7,llm_new,soft_path_auto_syn10_noHier,True,True,True,10,False,0,0.65,0.7252500000000001
claude_opus_4_7,llm_new,soft_path_auto_syn10_hier,True,True,True,10,True,18,0.67,0.7493
claude_opus_4_7,llm_new,soft_path_noAuto_syn0_noHier,True,True,False,0,False,0,0.885,0.946925
claude_opus_4_7,llm_new,soft_path_noAuto_syn0_hier,True,True,False,0,True,18,0.83,0.92275
claude_opus_4_7,llm_new,soft_path_noAuto_syn5_noHier,True,True,False,5,False,0,0.865,0.938775
claude_opus_4_7,llm_new,soft_path_noAuto_syn5_hier,True,True,False,5,True,18,0.79,0.89625
claude_opus_4_7,llm_new,soft_path_noAuto_syn10_noHier,True,True,False,10,False,0,0.84,0.92185
claude_opus_4_7,llm_new,soft_path_noAuto_syn10_hier,True,True,False,10,True,18,0.81,0.88765
claude_opus_4_8,unknown,hard_noPath_auto_syn0_noHier,False,False,True,0,False,0,0.765,0.838775
claude_opus_4_8,unknown,hard_noPath_auto_syn0_hier,False,False,True,0,True,18,0.755,0.818625
claude_opus_4_8,unknown,hard_noPath_auto_syn5_noHier,False,False,True,5,False,0,0.78,0.8228500000000001
claude_opus_4_8,unknown,hard_noPath_auto_syn5_hier,False,False,True,5,True,18,0.78,0.8432
